rank,video_id,title,view_count,duration,url
486,PJUxFvPhpBQ,'Intelligence FAILURE!' Professor Jiang vs Andrew Bustamante On Iran War,788000,1936,https://www.youtube.com/watch?v=PJUxFvPhpBQ
487,Drl83KD6tPg,"""I'm Ready For WAR"" Oleksandr Usyk vs Daniel Dubois",788000,2988,https://www.youtube.com/watch?v=Drl83KD6tPg
488,KwDWoYcmpxs,“Will End In DISASTER!” Will Trump Strike Iran? With Mohammad Marandi & Mike Huckabee,787000,4209,https://www.youtube.com/watch?v=KwDWoYcmpxs
489,QvW630XLv4Q,'A Propaganda Tool For Israel!' Piers Morgan's Eurovision Debate,786000,1841,https://www.youtube.com/watch?v=QvW630XLv4Q
490,K3eWYEaOqDk,“You’re NOT A WOMAN Just Because You Got Surgery!” Macy Gray on Transgender Identity,785000,768,https://www.youtube.com/watch?v=K3eWYEaOqDk
491,rWlvT5Wc-Ms,"""You Can't Kill The Whole Of Gaza!"" Netanyahu REJECTS ceasefire",782000,1005,https://www.youtube.com/watch?v=rWlvT5Wc-Ms
492,H_ngIup8oYU,“A WIN Across The Board!” Donald Trump’s McDonald’s Shift A Genius Move?,781000,2138,https://www.youtube.com/watch?v=H_ngIup8oYU
493,8IDXANs-Zkw,"“It's NOT Far-Right!"" Musk Fuels UK Flags & Free Speech War | Andrew Wilson vs Cenk Uygur",779000,3749,https://www.youtube.com/watch?v=8IDXANs-Zkw
494,Z_K22QElzQk,"""I'm SICK Of It!"" Iran War, Strait Of Hormuz Blockade & Tucker Carlson Row | With Megyn Kelly",778000,3568,https://www.youtube.com/watch?v=Z_K22QElzQk
495,Fl2mXWL_I5U,"“The Boy is EMACIATED, Ambassador!” Israel Reacts As UK Backs Palestinian State - with Piers Morgan",778000,2307,https://www.youtube.com/watch?v=Fl2mXWL_I5U
496,LaPxeB9Dim8,Piers Morgan Interviews Virginia Giuffre's Lawyer About Prince Andrew Settlement,778000,1061,https://www.youtube.com/watch?v=LaPxeB9Dim8
497,gqQqzJCX4cQ,'Diddy Will WALK' Bombshell Claim As Lawyer Quits! Plus Blac Chyna on Kanye,775000,3519,https://www.youtube.com/watch?v=gqQqzJCX4cQ
498,Rl3Zmb7dy3M,Baby Reindeer | “Netflix Screwed Up” Fiona Harvey PASSES Background Check,772000,1506,https://www.youtube.com/watch?v=Rl3Zmb7dy3M
499,XQX3-CCaXf4,"""I Don't Know If Iran Has Shown Strategy"" | Patrick Bet-David Round 2",772000,1603,https://www.youtube.com/watch?v=XQX3-CCaXf4
500,e2KYFqKahxY,"“I Don't Want This Species To Fall Off a Cliff” Chris Williamson On Donald Trump, Andrew Tate & More",771000,1869,https://www.youtube.com/watch?v=e2KYFqKahxY
501,ltaqMtXtf_c,“Trump has FAILED!” Victor Davis-Hanson vs Professor Roy Casagranda On Iran | With Mohammed Marandi,770000,3866,https://www.youtube.com/watch?v=ltaqMtXtf_c
502,S5MuRatp4ms,"""SICK Terrorist Sympathizer!"" Randy Fine Wants Mamdani DEPORTED | With Katie Miller & Cenk Uygur",770000,3934,https://www.youtube.com/watch?v=S5MuRatp4ms
503,RiY8yJf6W8A,"'Trump Called Me a Piece of S***!’ Iran War, Lindsey Graham & More | With Ro Khanna & Mehdi Hasan",769000,3598,https://www.youtube.com/watch?v=RiY8yJf6W8A
504,VV5kZCF8O20,"""Biden Is NOT In Charge!"" Uncensored vs The View on Trump, Pelosi & More",766000,2292,https://www.youtube.com/watch?v=VV5kZCF8O20
505,6I_HMvNIrAo,“Box Office CANCER” Harry & Meghan FLOPS! Disney BACKTRACKS! Hollywood IN DECLINE!,760000,1936,https://www.youtube.com/watch?v=6I_HMvNIrAo
506,M8xt9y9AKGQ,“You’re UNHINGED!” Tommy Robinson Unite The Kingdom Rally ENRAGES Piers Morgan Panel,759000,2958,https://www.youtube.com/watch?v=M8xt9y9AKGQ
507,2zc8ytzJP5U,“Israel Does NOT Want To End This War” Deadly Gaza Hostage Raid,758000,1689,https://www.youtube.com/watch?v=2zc8ytzJP5U
508,R-EOtiTIZBY,"""Boris Johnson Was A Shambolic Clown!"" Rory Stewart SLAMS Former Prime Minister",757000,1011,https://www.youtube.com/watch?v=R-EOtiTIZBY
509,oxRZqzth9r4,"Mo Gawdat Warns The Dangers of AI Are ""Happening As We Speak""",757000,646,https://www.youtube.com/watch?v=oxRZqzth9r4
510,IYLPttzVvDs,“Only a Question of Time” Does AI Mean We're DOOMED? Plus Oz Pearlman Reads Piers Morgan’s Mind!,755000,4411,https://www.youtube.com/watch?v=IYLPttzVvDs
511,lOlYix4xado,"""Clearly A War For ISRAEL!"" Iran Crisis Sparks ERUPTION On Piers Morgan Panel",754000,3817,https://www.youtube.com/watch?v=lOlYix4xado
512,y04iTPnwtL4,"""They Are Preemptively Convicting Him!"" Piers Morgan On Russell Brand Deplatforming",752000,765,https://www.youtube.com/watch?v=y04iTPnwtL4
513,erzE9y2-3tw,"Piers Morgan On Harry and Meghan Eviction: ""Charles Is Saving The Monarchy""",751000,616,https://www.youtube.com/watch?v=erzE9y2-3tw
514,Ul4X3U1knSc,"“ALL About Israel!” Dave Smith vs Seth Dillon on Nick Fuentes, Charlie Kirk, Candace Owens & More",748000,2330,https://www.youtube.com/watch?v=Ul4X3U1knSc
515,getjYGTE2Qk,"""You're Whitewashing Mass MURDER"" | Gaza Debate Feat Aaron Mate",747000,3051,https://www.youtube.com/watch?v=getjYGTE2Qk
516,xtzrKUJVZpA,"""Hallelujah!"" Piers Morgan Praises Ban On Transgender Athletes In Women's Sport",747000,303,https://www.youtube.com/watch?v=xtzrKUJVZpA
517,fwwb8qZUprw,‘I’m NOT Hiding ANYTHING!’ Egyptologist Zahi Hawass Grilled On Pyramids By Experts,744000,3348,https://www.youtube.com/watch?v=fwwb8qZUprw
518,QWe2PLhvnMU,'People Forgave Will Smith'! Kevin Spacey & Star Wars With Critical Drinker,744000,2270,https://www.youtube.com/watch?v=QWe2PLhvnMU
519,T72yhJNxdXM,“They Have WOKE RABIES!” Trump vs Harris Election Debate GETS PERSONAL!,743000,3379,https://www.youtube.com/watch?v=T72yhJNxdXM
520,RFNPQUrv6hs,"""We Are a Country of LAWS!"" LA Riots Over Deportations | With Dr Phil",740000,3337,https://www.youtube.com/watch?v=RFNPQUrv6hs
521,6XHY5LAFMmc,"""It's EXHAUSTING!"" Piers Morgan Reacts To Sam Smith's Outrage About Gender",740000,410,https://www.youtube.com/watch?v=6XHY5LAFMmc
522,gMGSaAfl4gg,'A Regime Change War With NO PLAN!' Is Attack on Iran Really 'America First'?,735000,3361,https://www.youtube.com/watch?v=gMGSaAfl4gg
523,q4axvaSk59c,"“Completely Unladylike!” Hawk Tuah Girl, Pride Month & More",735000,3444,https://www.youtube.com/watch?v=q4axvaSk59c
524,7fGHWtaQF9s,Piers Morgan Interviews Dr K | Brendan Kavanagh Reveals Comeback Gig!,734000,400,https://www.youtube.com/watch?v=7fGHWtaQF9s
525,nkutfDNryuE,"""We KNOW What's Going To Happen!"" Hostages Released as Trump Secures Gaza Peace Deal",731000,4508,https://www.youtube.com/watch?v=nkutfDNryuE
526,pA4Hx-dJAn4,"Piers Morgan vs Richard Dawkins On Women's Sport, The Universe & Religion",730000,2666,https://www.youtube.com/watch?v=pA4Hx-dJAn4
527,UPxS-l0F5sg,"""People Call Him An A*shole - But He's MY A*shole"" Dennis Quaid On Donald Trump",729000,2713,https://www.youtube.com/watch?v=UPxS-l0F5sg
528,Ik_yjWsr9mg,“VILLAIN of History!” Israel’s Total Occupation of Gaza + Anthony Aguilar On GHF ‘War Crimes’,726000,4091,https://www.youtube.com/watch?v=Ik_yjWsr9mg
529,wJn_QUFB5f4,“He’s a MADMAN!” Donald Trump Threatens To Wipe Out Iran ‘Civilization’,725000,3461,https://www.youtube.com/watch?v=wJn_QUFB5f4
530,2FEwxTLKh6E,"""CUT His Mic!"" IDF Whistleblower vs Former Sergeant On Doha Strike",724000,2596,https://www.youtube.com/watch?v=2FEwxTLKh6E
531,2qtGaYd32QI,"""Get a LIFE!"" Sydney Sweeney Ad: White Supremacy Or 'Ugly Girl Jealousy'?",722000,2336,https://www.youtube.com/watch?v=2qtGaYd32QI
532,k_PN2W5g0BY,“I’m Choking Up!” Gene Simmons & Piers Morgan on Ozzy Osbourne,722000,4140,https://www.youtube.com/watch?v=k_PN2W5g0BY
533,VcHlA9HZnPs,"""She's Insufferable!"" Piers Morgan SLAMS Meghan Markle ft. Jordan Peterson and Andrew Tate",720000,1237,https://www.youtube.com/watch?v=VcHlA9HZnPs
534,3Wph7qHpVUM,"Jake Paul Talks Tommy Fury, Fighting Logan Paul And How Much He's Earned!",719000,795,https://www.youtube.com/watch?v=3Wph7qHpVUM
535,GrJ6WKTxCvA,"‘You’re In SELF-DENIAL!’ Deportations, DOGE & MAGA Debate",715000,3244,https://www.youtube.com/watch?v=GrJ6WKTxCvA
536,Uz1uh3FQulY,"Piers Morgan GRILLS ""Female Andrew Tate"" Pearl Davis For Her Antisemitic Song",714000,866,https://www.youtube.com/watch?v=Uz1uh3FQulY
537,pNMJGR5OVqo,"""If He Keeps His Trap Shut He’ll Win"" Ben Shapiro On Trump, Biden and Israel-Hamas",713000,2132,https://www.youtube.com/watch?v=pNMJGR5OVqo
538,PpasdJrxad4,‘We Should INVADE Israel!’ Trump To Sign Tehran Agreement | Middle East Debate,709000,3667,https://www.youtube.com/watch?v=PpasdJrxad4
539,wocwRIyLzOA,"""Humiliating For The Royal Family!"" Piers Morgan Demands Release Of Unedited Kate Middleton Photo",709000,1768,https://www.youtube.com/watch?v=wocwRIyLzOA
540,PqReoPJfFwA,"“Trump Is NOT a Warmonger"" John Mearsheimer On Gaza, Russia & More",708000,2938,https://www.youtube.com/watch?v=PqReoPJfFwA
541,wzMGhv3qGYQ,“F***ing Bullsh*t!” Iran War Talks COLLAPSE Over Israel + Cenk Uygur BANNED From UK,707000,6227,https://www.youtube.com/watch?v=wzMGhv3qGYQ
542,St3JxdjjUBA,“I’m Gonna Roast YOU!” Dave Smith vs Adam Sosnick Reunite In Comedy Battle,707000,2559,https://www.youtube.com/watch?v=St3JxdjjUBA
543,G_p2j1AL6GY,"""Netanyahu CONNED Trump!"" Dave Smith Slams US-Iran War & Israel Ties | Feat. Bill O'Reilly",706000,3680,https://www.youtube.com/watch?v=G_p2j1AL6GY
544,6Rjto00KdjE,‘EPSTEIN Shot That Picture!’ Shock Prince Andrew Revelations Shared By Giuffre Author,706000,2966,https://www.youtube.com/watch?v=6Rjto00KdjE
545,9SsbSKaUkoE,"“I Want To Apologize” Novak Djokovic On Sinner, Jabs Backlash & More",703000,4189,https://www.youtube.com/watch?v=9SsbSKaUkoE
546,c78s7icMiE8,"""Fat, Stinking LIE!” Trump Cuts, Musk Baby Drama + Boris Johnson Interview Ends Abruptly!",703000,4027,https://www.youtube.com/watch?v=c78s7icMiE8
547,J-6ZnQEwO-8,Piers Morgan vs Israeli President Isaac Herzog | Full Interview On Israel-Hamas War,701000,2831,https://www.youtube.com/watch?v=J-6ZnQEwO-8
548,2Z_lC7ETLB0,“DEVASTATING Defeat!” Trump Plans ‘Massive’ Iran Attack + Piers Morgan vs Cancelled Cornell Student,700000,4556,https://www.youtube.com/watch?v=2Z_lC7ETLB0
549,EIxkcyzi0OY,"""Flaming HYPOCRITE!"" Linehan Arrest For Anti-Trans Posts & Free Speech Feat. Riley Gaines",700000,3403,https://www.youtube.com/watch?v=EIxkcyzi0OY
550,bxQSJTk8v00,"""DONE Funding This War!” MAGA vs Ukraine | Plus Meghan Markle Show Slammed",698000,3359,https://www.youtube.com/watch?v=bxQSJTk8v00
551,ZBUzOyaj2jU,“Her Brain Is BROKEN!” Luigi Mangione Charged & Daniel Penny Speaks | Debate,696000,4151,https://www.youtube.com/watch?v=ZBUzOyaj2jU
552,7CfzjvMSOOU,Piers Morgan vs Eddie Hearn | The Full Interview,695000,1365,https://www.youtube.com/watch?v=7CfzjvMSOOU
553,zGdmo0bwTUc,"""There Will Be a Different Democrat Candidate Come Election Day"" Tomi Lahren vs Brian Tyler Cohen",694000,2421,https://www.youtube.com/watch?v=zGdmo0bwTUc
554,tVWMj88OZ90,“I've Got The RECEIPTS!” Liam Payne Death | With Howie Mandel & Katie Waissel,692000,2056,https://www.youtube.com/watch?v=tVWMj88OZ90
555,NhrBm7PgqXA,"""Veganism Is A Fad!"" Piers Morgan Goes Head-To-Head With Vegan Activist",692000,346,https://www.youtube.com/watch?v=NhrBm7PgqXA
556,IqsiqqCul4o,“Headed For TROUBLE…” Is The UK Being ‘Invaded’? Debate Feat Lowkey | Plus Gad Saad,689000,3864,https://www.youtube.com/watch?v=IqsiqqCul4o
557,jPdo78fptzM,'Leave Lebanon ALONE!' Civilians Killed As Israel Targets Hezbollah | With Naftali Bennett,688000,4462,https://www.youtube.com/watch?v=jPdo78fptzM
558,LIJtp7acKw4,‘Should Be In The HAGUE’ Ehud Olmert on Netanyahu | Plus Cenk Uygur vs Jonathan Conricus,688000,3551,https://www.youtube.com/watch?v=LIJtp7acKw4
559,Qm92PhjeqE4,"""He Should Have Died In Prison!"" O.J. Simpson Lawyers Debate",688000,2077,https://www.youtube.com/watch?v=Qm92PhjeqE4
560,T-0RVaAmlLE,Jordan Peterson School Visit Leads To POLICE Being Called!,687000,242,https://www.youtube.com/watch?v=T-0RVaAmlLE
561,EV5a02G_EL4,‘DISGUSTING!’ Trump Scolds Rob Reiner + Bondi Beach Terror With Tony Abbott,685000,4701,https://www.youtube.com/watch?v=EV5a02G_EL4
562,VUcrT8sgdmU,"'Yes, I Cheated' Phil Heath On Performance-Enhancing Drugs And Transgender Athletes",685000,1475,https://www.youtube.com/watch?v=VUcrT8sgdmU
563,ukxoW9cLbTE,"""Hamas DON'T Want Peace!"" Piers Morgan Debates His Interview With Israeli President Isaac Herzog",685000,1001,https://www.youtube.com/watch?v=ukxoW9cLbTE
564,Hch1h_b-wxA,"""We Are TERRIFIED!"" Israeli Settlers Rampage + Hamas Arms Deal | With Norman Finkelstein",683000,3428,https://www.youtube.com/watch?v=Hch1h_b-wxA
565,pTdg02g3394,"""STOP Blaming Israel!"" Rabbi Shmuley Debates Gaza With Pro-Palestinians",683000,3421,https://www.youtube.com/watch?v=pTdg02g3394
566,iZveAhUhk3w,Israel-Hamas War: Piers Morgan and Grace Blakeley Debate Palestinian Treatment,683000,203,https://www.youtube.com/watch?v=iZveAhUhk3w
567,XrdHGxY8qI4,“I KNOW What's In Those Documents! I Want Them OUT!” Epstein Trump Emails Leaked,681000,3620,https://www.youtube.com/watch?v=XrdHGxY8qI4
568,-YL_NUn3cAU,“It's NOT Racist!” Immigration Debate Feat Konstantin Kisin & Cenk Uygur,678000,3233,https://www.youtube.com/watch?v=-YL_NUn3cAU
569,HlxfO9xt6PE,"""TOTAL Collapse of Insanity"" 50 Days of Trump, 'Antichrist' Newsom & Trudeau OUT",678000,3755,https://www.youtube.com/watch?v=HlxfO9xt6PE
570,AY0moh0l3MI,Cristiano Ronaldo Speaks To Piers Morgan About Losing His Son,678000,105,https://www.youtube.com/watch?v=AY0moh0l3MI
571,59c8PrsihWw,“He HATES America!” James Carville vs Hasan Piker & Tucker vs Trump With Vinnie Oshana,677000,4414,https://www.youtube.com/watch?v=59c8PrsihWw
572,UnlkOipygxU,'Hunter Hasn't Met His Daughter' | Biden Baby Mother Bombshell Revelations,676000,2652,https://www.youtube.com/watch?v=UnlkOipygxU
573,d8x3EXfdD0Y,‘You Can’t Deny There’s a Humanitarian Crisis!” Piers Morgan Debates Israeli Ambassador On Gaza,675000,945,https://www.youtube.com/watch?v=d8x3EXfdD0Y
574,gfUqGpHtsj0,"""Oh, SHUT UP!"" Piers Morgan Reacts To Prince Harry's Gabor Mate Interview",673000,918,https://www.youtube.com/watch?v=gfUqGpHtsj0
575,LtXhvtsKcaU,"“I’ve Seen Too MUCH” Tim Burchett On 'Sinister' UFO Files, Death Threats & Underwater Aliens",671000,1182,https://www.youtube.com/watch?v=LtXhvtsKcaU
576,peQN_kqtaes,"“F Around And Find Out” Trump Plans For Greenland, Iran & Venezuela | John Mearsheimer x Ian Bremmer",671000,4067,https://www.youtube.com/watch?v=peQN_kqtaes
577,NAP69XkxoOg,"‘If Diddy Walks, I'm Target Number ONE' Big Homie LEAVES America",666000,2189,https://www.youtube.com/watch?v=NAP69XkxoOg
578,PsM3OFaVXYE,"""There Were NO Talks!"" Trump Calls Off Iran Deadline on Strait of Hormuz",665000,4282,https://www.youtube.com/watch?v=PsM3OFaVXYE
579,_zYFA53Jc9Y,"""You Are IGNORANT!"" Imarn and Trisha's HEATED Debate Over Harry and Meghan",664000,625,https://www.youtube.com/watch?v=_zYFA53Jc9Y
580,oIt6DItM1OA,'There Will Be CIVIL WAR!” Tesla Under Attack!,659000,2977,https://www.youtube.com/watch?v=oIt6DItM1OA
581,5nNFQhdDwd0,Piers Morgan RIPS Into 'Woke Companies' Pushing Agendas,659000,382,https://www.youtube.com/watch?v=5nNFQhdDwd0
582,XgW61Nz12Gk,‘PROVEN It’s Mossad!’ Trump Says Release FULL Epstein Files,658000,3656,https://www.youtube.com/watch?v=XgW61Nz12Gk
583,NdZsVIw1d8Q,'I'm Gonna Say It!' N-Word Censorship Debate With Steven Crowder & Marc Lamont Hill,658000,2209,https://www.youtube.com/watch?v=NdZsVIw1d8Q
584,ZZyDRw8S33M,"""A CYCLONE of ACTION!"" Trump Tariffs, Tesla & More | Plus 'God of Cars' Carlos Ghosn",658000,5507,https://www.youtube.com/watch?v=ZZyDRw8S33M
585,2PbqHOS6oC8,“It’s HAPPENING!” UFC’s Tom Aspinall Calls Out Jon Jones,656000,2038,https://www.youtube.com/watch?v=2PbqHOS6oC8
586,5oiHRRhH1hk,"""He's NOT The Most Endangered Royal!"" Piers Morgan On Prince Harry's Failed Bid For Paid Protection",656000,1473,https://www.youtube.com/watch?v=5oiHRRhH1hk
587,8fuoSjDEblA,"'I'll NEVER Apologize To Trump!"" Marjorie Taylor Greene | Plus Piers Morgan CALLS OUT Conricus!",655000,4491,https://www.youtube.com/watch?v=8fuoSjDEblA
588,I6wrn09T30I,"""Worse Than Watergate"" Jake Tapper Interview + Biden Cover-Up Debate",653000,4081,https://www.youtube.com/watch?v=I6wrn09T30I
589,Ca0Yh5rkdfI,'Can No Longer Use The Race Card' Prince Harry Bullying Allegations END Of Brand Sussex?,652000,2403,https://www.youtube.com/watch?v=Ca0Yh5rkdfI
590,WIFQufdzprY,Piers Morgan vs Captain Sir Tom Moore’s Family | The Full Interview,649000,4296,https://www.youtube.com/watch?v=WIFQufdzprY
591,6xeMYejYayk,"""I Don't Know Where To Start?"" Piers Morgan Reacts To Sam Smith's BIZARRE TikTok",644000,481,https://www.youtube.com/watch?v=6xeMYejYayk
592,F89zyFY4fqc,"""Facts Don’t Care About YOUR Feelings"" Piers Morgan DESTROYS 'Woke' Ben Shapiro",643000,663,https://www.youtube.com/watch?v=F89zyFY4fqc
593,NI77VFTLrik,‘He KNOWS You’re Terrorists!’ Should Trump Bomb Iran? Marandi vs Panel On Nuclear Talks,643000,3722,https://www.youtube.com/watch?v=NI77VFTLrik
594,h7w5g7JmVFw,"""Democrats Are INSANE If They Let Him Stay!"" Biden x Israel Debate",643000,1661,https://www.youtube.com/watch?v=h7w5g7JmVFw
595,-4pI6cTbBK8,'PROPAGANDIST!' Does Trump Deserve Peace Prize? Plus Piers Morgan DESTROYS Democrat in Trans Row,641000,4507,https://www.youtube.com/watch?v=-4pI6cTbBK8
596,NkPi6rScVHY,“Release EVERYTHING!” Ted Cruz & Jeffrey’s Brother + Texas Floods Disaster,640000,5202,https://www.youtube.com/watch?v=NkPi6rScVHY
597,mCoiWisIbuo,‘Villains of the WORLD’ Megyn Kelly on Israel + Trump’s Trade Deal,639000,3436,https://www.youtube.com/watch?v=mCoiWisIbuo
598,dFT2m79JqaM,"""The REAL Terrorist Is YOU!"" Trump's Israel-Hamas Ceasefire Deal | Owen Jones Gets It Wrong!",638000,4325,https://www.youtube.com/watch?v=dFT2m79JqaM
599,NpFbD0eTrB4,"Piers Morgan SLAMS Israeli Spokesman's Claim To Have Killed ""1000s Of Terrorists""",636000,984,https://www.youtube.com/watch?v=NpFbD0eTrB4
600,VlpgWyMuKqQ,“Hit The Other Cheek - I Can Take It!” MAGA Christians Under ATTACK? | With Andrew Wilson,635000,2357,https://www.youtube.com/watch?v=VlpgWyMuKqQ
601,eP8Opx_hb7E,"“Doing The World a Favour” Shawn Ryan On Israel-Hamas, Trump-Harris & More",635000,2538,https://www.youtube.com/watch?v=eP8Opx_hb7E
602,tqobPzzyEcc,“Batsh*t CRAZY!” Trump BLOCKED From Deporting Venezuelan 'Gang Members',633000,4149,https://www.youtube.com/watch?v=tqobPzzyEcc
603,kScTg9mvHbQ,“DEEPLY Unconstitutional And Immoral!” Jimmy Kimmel Sparks Free Speech Debate | With Bill O’Reilly,631000,3744,https://www.youtube.com/watch?v=kScTg9mvHbQ
604,px7VL8Pa2bM,“Why Don’t You Just Sell Ice Cream?!” Piers Morgan GRILLS Ben & Jerry’s Founder + Snow White FLOPS!,631000,4072,https://www.youtube.com/watch?v=px7VL8Pa2bM
605,R-lERlXrJ1o,Piers Morgan and Douglas Murray React To Kevin Spacey Being Found Not Guilty,631000,594,https://www.youtube.com/watch?v=R-lERlXrJ1o
606,KYWiG9jEa9s,"""They Want to CLEANSE Gaza!"" Israeli Genocide Scholar Omer Bartov On IDF 'Crimes'",629000,3097,https://www.youtube.com/watch?v=KYWiG9jEa9s
607,m_eA9sa5088,Diddy Update: “Could Be WITNESS TAMPERING” Is He Making Moves From Jail?,627000,1359,https://www.youtube.com/watch?v=m_eA9sa5088
608,d3uXSiWF1kw,"""He'll NEVER See A Federal Prison"" Diddy Verdict Debate Feat Sammy The Bull & Bruce Rivers",626000,3489,https://www.youtube.com/watch?v=d3uXSiWF1kw
609,gDIpSgUIvdY,"""People Are Waking UP!"" Brutal Train Murder Sparks Race & Media Debate",625000,3753,https://www.youtube.com/watch?v=gDIpSgUIvdY
610,ox85FZxP6gU,Piers Morgan Interviews Josh & Archie After Pranking Just Stop Oil,625000,249,https://www.youtube.com/watch?v=ox85FZxP6gU
611,35X5S5G_xxg,"""Israel Must Be Restrained!"" Joe Kent on Trump & Iran War + Sleeper Cells Threat",624000,3108,https://www.youtube.com/watch?v=35X5S5G_xxg
612,Zp8XVRGnyRA,“You’d Take An Endorsement From HITLER?!” Cheney Backs Kamala Harris,623000,3345,https://www.youtube.com/watch?v=Zp8XVRGnyRA
613,VXthKe5mEAM,“So Used To LYING!” AIPAC vs Thomas Massie + San Diego Mosque Attack With Mehdi Hasan,622000,5105,https://www.youtube.com/watch?v=VXthKe5mEAM
614,1ADJ002wiz0,"""A Deal With BARBARIANS!"" Scott Horton FIERY Debate On Iran War & Trump | With John Bolton",622000,4405,https://www.youtube.com/watch?v=1ADJ002wiz0
615,37fv1K8DFmw,"""He's INNOCENT!"" MAGA Clash Over Andrew Tate | With Michael Franzese",621000,2487,https://www.youtube.com/watch?v=37fv1K8DFmw
616,uObolItbx84,‘We DON’T Want More STUPID WARS!’ 10 Years of MAGA & Andrew Tate Masculinity Debate,619000,2929,https://www.youtube.com/watch?v=uObolItbx84
617,cDTQkJVc7_s,“INSULTING!” Bill Maher HITS BACK at Larry David Trump Takedown,614000,2091,https://www.youtube.com/watch?v=cDTQkJVc7_s
